message_id,text,channel,gold_intent,derived_intent,discovery_agrees,review_status,reviewer_note
msg_05504,"I've been waiting on hold so I'm trying here instead. I want to send this back, it isn't what I expected. The colour is nothing like the photos. Please advise.",chat,return_request,UNMAPPED_cluster_11,False,pending,
msg_05505,Can you send my order to a different address? Thanks!,web_form,change_shipping_address,change_shipping_address,True,pending,
msg_05521,"Good morning, I can't see my order history since the update. Nothing in my spam folder either. Let me know.",web_form,account_login_issue,noise,False,pending,
msg_05568,"Hi OrderBuddy, the item in order 278175 is cracked. I've taken photos if you need them. Cheers.",email,damaged_item,damaged_item,True,pending,
msg_05571,"Hi OrderBuddy, can you send my order to a different address? Can you help?",chat,change_shipping_address,change_shipping_address,True,pending,
msg_05586,not sure who to ask about this but i'm locked out of my account. i've tried resetting three times. any help appreciated.,chat,account_login_issue,account_login_issue,True,pending,
msg_05587,One of the items on my invoice never turned up. I was charged for the full order. Let me know.,chat,missing_item,noise,False,pending,
msg_05597,Quick question - I need to arrange a return. The colour is nothing like the photos. Regards.,email,return_request,UNMAPPED_cluster_11,False,pending,
msg_05617,Please exchange the desk lamp for the larger size. Thanks in advance.,chat,exchange_item,UNMAPPED_cluster_16,False,pending,
msg_05630,I need some help please. my new backpack is missing from my delivery. The packing slip lists it but it isn't there. Please advise.,email,missing_item,UNMAPPED_cluster_11,False,pending,
msg_05635,Quick question - my refund hasn't come through yet. The tracking shows you received it. Regards.,chat,refund_status,refund_status,True,pending,
msg_05673,Sorry to bother you but I need to exchange #179303 for the correct item. I ordered a medium but I need a large. Thank you.,chat,exchange_item,noise,False,pending,
msg_05691,"I need some help please. I want to send this back, it isn't what I expected. Thanks.",email,return_request,return_request,True,pending,
msg_05692,"Hi team, I need a proper invoice for expenses. The confirmation email doesn't count as an invoice. Thanks.",chat,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_05703,"Hey, can you tell me if my winter jacket will return? I need it in a size 10. Can you help?",email,product_availability,UNMAPPED_cluster_11,False,pending,
msg_05727,"Hello, the courier keeps saying delayed with no explanation. I've taken time off work waiting for this. Thank you.",web_form,delivery_delay,noise,False,pending,
msg_05759,"Hello support, why is my delivery taking so long? I've taken time off work waiting for this. Let me know.",email,delivery_delay,noise,False,pending,
msg_05772,Sorry to bother you but I ordered three things and only two arrived. The packing slip lists it but it isn't there.,email,missing_item,missing_item,True,pending,
msg_05787,I want to check the status of my order. I never got a shipping confirmation email. Please get back to me asap.,email,order_status,order_status,True,pending,
msg_05788,Sorry to bother you but how do I cancel an order? Thanks in advance.,email,cancel_order,cancel_order,True,pending,
msg_05807,Sorry to bother you but the desk lamp arrived damaged. This is unacceptable for the price. Thanks!,chat,damaged_item,UNMAPPED_cluster_16,False,pending,
msg_05846,"Cancel #OB9701 please, I ordered by mistake. It hasn't shipped yet as far as I can tell.",chat,cancel_order,cancel_order,True,pending,
msg_05921,Could you look up order 703818 for me and tell me where it's at? The tracking page hasn't updated in days. Please get back to me asap.,chat,order_status,order_status,True,pending,
msg_05935,Will you get more of the kitchen scales in? I need it in a size 10. Any help appreciated.,chat,product_availability,UNMAPPED_cluster_10,False,pending,
msg_05951,Sorry to bother you but I entered the old address by mistake on #784247. I put my old flat number in.,chat,change_shipping_address,change_shipping_address,True,pending,
msg_05953,"Hi OrderBuddy, why is my delivery taking so long? I need the office chair before the weekend.",email,delivery_delay,noise,False,pending,
msg_05969,How do I change the email on my account?,chat,account_login_issue,UNMAPPED_cluster_7,False,pending,
msg_05987,This is the third time I'm writing in. can you apply my discount retroactively? I only ordered because of the offer.,email,discount_promo_code,discount_promo_code,True,pending,
msg_05994,"Hello support, I returned a bluetooth speaker two weeks ago and still no refund. It's been over two weeks now. Please advise.",email,refund_status,exchange_item,False,pending,
msg_05995,I opened the box and the office chair was smashed. Thanks.,chat,damaged_item,UNMAPPED_cluster_16,False,pending,
msg_06017,Not sure who to ask about this but I can't see my order history since the update. Thanks in advance.,email,account_login_issue,noise,False,pending,
msg_06094,I've been waiting on hold so I'm trying here instead. the packaging was crushed and the contents are ruined. I've taken photos if you need them. Any help appreciated.,chat,damaged_item,damaged_item,True,pending,
msg_06115,I've been waiting on hold so I'm trying here instead. can I get a receipt for #OB1449?? The confirmation email doesn't count as an invoice.,email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_06193,"Hello, I opened the box and the coffee grinder was smashed. This is unacceptable for the price. Cheers.",email,damaged_item,UNMAPPED_cluster_21,False,pending,
msg_06212,"HI TEAM, STILL WAITING ON THE REFUND FOR THE DESK LAMP. CHEERS.",email,refund_status,UNMAPPED_cluster_16,False,pending,
msg_06213,Quick question - will you get more of my new backpack in? I've been checking the site every day. Can you help?,email,product_availability,UNMAPPED_cluster_11,False,pending,
msg_06223,Can I still cancel 93287940 before it ships? I ordered the wrong size.,email,cancel_order,cancel_order,True,pending,
msg_06234,Quick question - where is my refund? Can you check which card it went back to? Let me know.,email,refund_status,UNMAPPED_cluster_14,False,pending,
msg_06253,"Hi, the item I want is showing as sold out. I'd really appreciate a quick response.",email,product_availability,product_availability,True,pending,
msg_06258,quick question - somebody else's oder arrived at my house. do i need to send this one back? thanks in advance.,chat,wrong_item_received,wrong_item_received,True,pending,
msg_06264,Can I return the desk lamp that I bought last month? Regards.,chat,return_request,UNMAPPED_cluster_16,False,pending,
msg_06281,"Hello support, can I return the office chair that I bought at the weekend? Where do I send it? Cheers.",web_form,return_request,UNMAPPED_cluster_16,False,pending,
msg_06313,"Good morning, can you apply my discount retroactively? The code was WELCOME20. Regards.",email,discount_promo_code,discount_promo_code,True,pending,
msg_06400,This is the third time I'm writing in. can I change my subscription frequency? Let me know.,web_form,subscription_manage,subscription_manage,True,pending,
msg_06412,Sorry to bother you but where is my order order 916990? I never got a shipping confirmation email.,chat,order_status,order_status,True,pending,
msg_06453,"Hello support, I have a 20% off code but it's being rejected.",chat,discount_promo_code,noise,False,pending,
msg_06468,I need some help please. the courier keeps saying delayed with no explanation. The tracking has said out for delivery for two days. Cheers.,email,delivery_delay,noise,False,pending,
msg_06477,"I need some help please. I've changed my mind, please cancel. I found it cheaper elsewhere. Cheers.",chat,cancel_order,cancel_order,True,pending,
msg_06498,Not sure who to ask about this but could you resend the receipt for #574144? The confirmation email doesn't count as an invoice. Regards.,chat,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_06550,Sorry to bother you but can I get a receipt for OB-55921? It needs to have my company name on it. Regards.,email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_06593,This is the third time I'm writing in. I'm being charged monthly and I want it to stop.,email,subscription_manage,cancel_order,False,pending,
msg_06597,Sorry to bother you but why was I charged full price when I used a voucher? Any help appreciated.,chat,discount_promo_code,discount_promo_code,True,pending,
msg_06655,Checking in on #OB9442 - has it shipped yet? Please get back to me asap.,email,order_status,order_status,True,pending,
msg_06678,QUICK QUESTION - MY PASSWORD RESET EMAIL NEVER ARRIVES. I'VE TRIED RESETTING THREE TIMES. CAN YOU HELP?,chat,account_login_issue,UNMAPPED_cluster_7,False,pending,
msg_06729,"Hi team, chasing the refund on OB-95157. Thanks.",chat,refund_status,refund_status,True,pending,
msg_06745,Not sure who to ask about this but why was I charged full price when I used a voucher? Can you refund the difference? Regards.,web_form,discount_promo_code,discount_promo_code,True,pending,
msg_06766,I opened the box and the wireless keyboard was smashed. I've taken photos if you need them. I'd really appreciate a quick response.,email,damaged_item,noise,False,pending,
msg_06793,"Hello, my payment failed, how do I update it? The card was cancelled after fraud on my account. Any help appreciated.",chat,change_payment_method,change_payment_method,True,pending,
msg_06808,What's the current status of #OB6334? Any help appreciated.,email,order_status,order_status,True,pending,
msg_06838,"Hello, please update the payment method for my order. The card was cancelled after fraud on my account. Cheers.",chat,change_payment_method,change_payment_method,True,pending,
msg_06848,"Sorry to bother you but the screen was already broken when it arrived. I want a replacement, not a refund.",email,damaged_item,damaged_item,True,pending,
msg_06849,I NEED SOME HELP PLEASE. I'M BEING CHARGED MONTHLY AND I WANT IT TO STOP. I'D LIKE IT EVERY TWO MONTHS INSTEAD. I'D REALLY APPRECIATE A QUICK RESPONSE.,chat,subscription_manage,cancel_order,False,pending,
msg_06863,"Hey, I need to cancel the order I placed at the weekend. It hasn't shipped yet as far as I can tell.",email,cancel_order,cancel_order,True,pending,
msg_06878,"Hello, my order is late. I've taken time off work waiting for this. Cheers.",chat,delivery_delay,delivery_delay,True,pending,
msg_06881,"Hey, this order is now a week overdue. If it can't get here soon I'd rather cancel. Please get back to me asap.",web_form,delivery_delay,delivery_delay,True,pending,
msg_06908,"Hi OrderBuddy, can I get a receipt for 82437267? It needs to have my company name on it. Let me know.",email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_06931,I need some help please. you confirmed my return but I haven't been refunded. I have the return receipt if you need it. Can you help??,web_form,refund_status,refund_status,True,pending,
msg_06943,"Good morning, the delivary date has been pushed back twice now.",chat,delivery_delay,delivery_delay,True,pending,
msg_06953,I need some help please. OB-24996 arrived but one item wasn't in the box. The box didn't look tampered with. Please advise.,chat,missing_item,missing_item,True,pending,
msg_06955,Sorry to bother you but I want to update my billing details. The new card is already on my account.,email,change_payment_method,change_payment_method,True,pending,
msg_06960,i need some help please. the item in #ob3476 is cracked.,chat,damaged_item,damaged_item,True,pending,
msg_06965,Sorry to bother you but the item in the box isn't what I ordered,email,wrong_item_received,wrong_item_received,True,pending,
msg_06977,I need some help please. why was I charged full price when I used a voucher? I only ordered because of the offer. Let me know.,email,discount_promo_code,discount_promo_code,True,pending,
msg_07044,MY PARCEL CAME HALF EMPTY. THANKS.,chat,missing_item,noise,False,pending,
msg_07056,"Hi team, received the air fryer nearly ten days ago and it's clearly damaged. I've taken photos if you need them. Any help appreciated",chat,damaged_item,product_availability,False,pending,
msg_07059,"HI, PLEASE REDIRECT MY PARCEL TO MY WORK ADDRESS. I'LL SEND THE NEW ADDRESS ONCE YOU CONFIRM. PLEASE ADVISE.",chat,change_shipping_address,change_shipping_address,True,pending,
msg_07085,Instead of a refund can I just exchange it? Do I need to return the original first? Regards.,web_form,exchange_item,noise,False,pending,
msg_07116,I need to change the card on #372985. I'd really appreciate a quick response.,web_form,change_payment_method,change_payment_method,True,pending,
msg_07198,Not sure who to ask about this but can I exchange the coffee grinder for a different size? I'd rather have the black one.,email,exchange_item,UNMAPPED_cluster_21,False,pending,
msg_07233,"Good morning, how do I pause my monthly delivery? I'd like it every two months instead. Any help appreciated.",chat,subscription_manage,subscription_manage,True,pending,
msg_07241,Sorry to botehr you but the standing desk arrived damaged. Regards,chat,damaged_item,UNMAPPED_cluster_16,False,pending,
msg_07246,"Hi there, the discount wasn't applied to order 593599. Thank you.",chat,discount_promo_code,discount_promo_code,True,pending,
msg_07292,"Hello, I need a proper invoice for expenses. My accountant needs it for the quarter. Can you help?",chat,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_07345,"Hi, the item I want is showing as sold out. I've been checking the site every day. Thanks!",email,product_availability,product_availability,True,pending,
msg_07357,"Hey, can I get a receipt for #OB6196?",email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_07405,"Good morning, when will two phone cases be back in stock? I've been checking the site every day. Can you help?",chat,product_availability,exchange_item,False,pending,
msg_07438,Not sure who to ask about this but can you apply my discount retroactively? It said code expired but it shouldn't be.,email,discount_promo_code,discount_promo_code,True,pending,
msg_07548,"Hi OrderBuddy, my parcel is way past its estimated delivery date. Regards.",chat,delivery_delay,delivery_delay,True,pending,
msg_07559,"I want to send this back, it isn't what I expected. The colour is nothing like the photos.",email,return_request,UNMAPPED_cluster_11,False,pending,
msg_07603,"Hey, is my order actually on its way or not? I never got a shipping confirmation email. Regards.",chat,order_status,order_status,True,pending,
msg_07615,"Hi there, is my order actually on its way or not? I ordered the espresso machine.",email,order_status,UNMAPPED_cluster_21,False,pending,
msg_07625,"Hello support, how do exchanges work?",web_form,exchange_item,noise,False,pending,
msg_07748,Not sure who to ask about this but how do I return an item? Let me know.,chat,return_request,return_request,True,pending,
msg_07749,I odered the desk lamp but got something completely different. I ordered a medium and received an extra small. Thanks!,web_form,wrong_item_received,UNMAPPED_cluster_16,False,pending,
msg_07767,I need to change teh card on #OB7542. The new card is already on my account. Can you help?,email,change_payment_method,change_payment_method,True,pending,
msg_07775,My refund hasn't come through yet. It's been over two weeks now. Regards.,web_form,refund_status,refund_status,True,pending,
msg_07844,"Quick question - I want to send this back, it isn't what I expected. I'm within teh 30 day window I think. Thanks in advance.",web_form,return_request,return_request,True,pending,
msg_07866,Can you send my order to a different address? Please advise.,email,change_shipping_address,change_shipping_address,True,pending,
msg_07871,"Hi there, I returned a set of bed sheets yesterday and still no refund.",chat,refund_status,exchange_item,False,pending,
msg_07885,"Quick question - wrong address on OB-90335, can you fix it? I'll send the new address once you confirm. Can you help?",web_form,change_shipping_address,change_shipping_address,True,pending,
msg_07923,Can I still cancel OB-14816 before it ships? I ordered the wrong size. Any help appreciated.,web_form,cancel_order,cancel_order,True,pending,
msg_07983,Can I change my subscription frequency? Please confirm nothing further will be charged.,chat,subscription_manage,subscription_manage,True,pending,
msg_07986,"Hi, I'm locked out of my account. I need to get in to track #217371. Thanks!",email,account_login_issue,UNMAPPED_cluster_7,False,pending,
msg_08010,"Hey, please update the payment method for my order. The card was cancelled after fraud on my account.",email,change_payment_method,change_payment_method,True,pending,
msg_08024,"Hi tehre, one of the items on my invoice never turned up. Regards.",email,missing_item,noise,False,pending,
msg_08068,"Hi OrderBuddy, I want to trade this in for a different model. Any help appreciated.",web_form,exchange_item,noise,False,pending,
msg_08069,"Hi, you confirmed my return but I haven't been refunded. Let me know.",web_form,refund_status,refund_status,True,pending,
msg_08073,I need some help please. how long do refunds take? Can you check which card it went back to? Cheers.,email,refund_status,UNMAPPED_cluster_14,False,pending,
msg_08077,"Hello, how do I update the delivery address? Cheers.",chat,change_shipping_address,change_shipping_address,True,pending,
msg_08112,I need some help please. my order is late. I've taken time off work waiting for this. Thanks.,chat,delivery_delay,delivery_delay,True,pending,
msg_08123,I need some help please. this order is now a week overdue. Can you tell me when it will actually arrive? Thanks!,web_form,delivery_delay,delivery_delay,True,pending,
msg_08152,Quick question - I want to cancel order 275995. Thank you.,chat,cancel_order,cancel_order,True,pending,
msg_08173,This is the third time I'm writing in. I have a 20% off code but it's being rejected. Cheers.,chat,discount_promo_code,noise,False,pending,
msg_08219,Why was I charged full price when I used a voucher? Any help appreciated.,email,discount_promo_code,discount_promo_code,True,pending,
msg_08242,I odered a pair of headphones on Friday and I've heard nothing since.,chat,order_status,exchange_item,False,pending,
msg_08252,Can you email me the invoice for the order I placed at the weekend? Thank you.,web_form,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_08254,Sorry to bother you but I need an invoice for my records. It needs to have my company name on it. Regards.,email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_08279,Not sure who to ask about this but my parcel is way past its estimated delivery date. Can you tell me when it will actually arrive? Cheers.,email,delivery_delay,delivery_delay,True,pending,
msg_08289,"Hi team, how do I change teh email on my account? I need to get in to track 57911390.",email,account_login_issue,UNMAPPED_cluster_7,False,pending,
msg_08298,I need some help please. starting a return for my new backpack. The colour is nothing like the photos. Regards.,web_form,return_request,UNMAPPED_cluster_11,False,pending,
msg_08334,"Hey, received two phone cases three days ago and it's clearly damaged.",web_form,damaged_item,exchange_item,False,pending,
msg_08378,"Hello support, I can't log into my account. It keeps saying account not found. Please advise.",chat,account_login_issue,account_login_issue,True,pending,
msg_08379,I need some help please. how do I update the delivery address? It hasn't shipped yet so hopefully it's not too late. Regards.,web_form,change_shipping_address,change_shipping_address,True,pending,
msg_08396,"Hello support, how long do refunds take? Any help appreciated",chat,refund_status,noise,False,pending,
msg_08427,"Hi OrderBuddy, the kitchen scales is missing from my delivery. The packing slip lists it but it isn't there. Thanks.",chat,missing_item,UNMAPPED_cluster_10,False,pending,
msg_08434,I'd like to call off my order for my winter jacket. It hasn't shipped yet as far as I can tell. Please get back to me asap.,chat,cancel_order,UNMAPPED_cluster_11,False,pending,
msg_08502,"Hello, I paid for next day delivery and it's been on the 14th. Please advise.",email,delivery_delay,delivery_delay,True,pending,
msg_08509,"HI ORDERBUDDY, THE CODE FROM YOUR NEWSLETTER ISN'T VALID AT CHECKOUT. I ONLY ORDERED BECAUSE OF THE OFFER.",chat,discount_promo_code,noise,False,pending,
msg_08511,"Hi there, wrong address on 32435772, can you fix it? I put my old flat number in. Regards.",email,change_shipping_address,change_shipping_address,True,pending,
msg_08531,You sent me the wrong thing in #OB2112. Thanks!,web_form,wrong_item_received,wrong_item_received,True,pending,
msg_08597,Not sure who to ask about this but can I return my winter jacket that I bought on the 3rd? It's still unopened in the original packaging.,chat,return_request,UNMAPPED_cluster_11,False,pending,
msg_08606,This is the third time I'm writing in. my account seems to have been deleted. Any help appreciated.,email,account_login_issue,account_login_issue,True,pending,
msg_08617,"Hi team, can I still cancel order 842760 before it ships? I'd really appreciate a quick response.",web_form,cancel_order,cancel_order,True,pending,
msg_08665,"Hi team, teh card I used has expired, what do I do?",email,change_payment_method,change_payment_method,True,pending,
msg_08696,"Hey, chasing the refund on OB-71422. Can you check which card it went back to?",chat,refund_status,UNMAPPED_cluster_14,False,pending,
msg_08704,"Hi team, my password reset email never arrives. It keeps saying account not found. Thank you.",chat,account_login_issue,UNMAPPED_cluster_7,False,pending,
msg_08716,"good morning, please send me a vat invoice. can you help?",email,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_08852,Not sure who to ask about this but I ordered three things and only two arrived. Is it being sent separately? Please get back to me asap.,chat,missing_item,missing_item,True,pending,
msg_08878,I want to cancel my subscription. I've got too much stock at home already.,web_form,subscription_manage,cancel_order,False,pending,
msg_08951,i need some help please. one of the items on my invoice never turned up. the box didn't look tampered with. cheers.,email,missing_item,noise,False,pending,
msg_08979,I've been waiting on hold so I'm trying here instead. is my oder actually on its way or not? The tracking number you sent doesn't work. Cheers.,email,order_status,order_status,True,pending,
msg_08993,Quick question - this isn't the size I ordered. Please advise.,email,wrong_item_received,cancel_order,False,pending,
msg_09005,"I need some help please. wrong address on #OB5427, can you fix it? I'll send the new address once you confirm. Please get back to me asap.",web_form,change_shipping_address,change_shipping_address,True,pending,
msg_09031,"Hello, can you send my order to a different address? I'll send the new address once you confirm. Please advise.",chat,change_shipping_address,change_shipping_address,True,pending,
msg_09069,Where is my order 62430868?? The tracking number you sent doesn't work. I'd really appreciate a quick response.,email,order_status,order_status,True,pending,
msg_09109,"Hey, I want to trade this in for a different model. Do I need to return the original first? Any help appreciated.",email,exchange_item,wrong_item_received,False,pending,
msg_09117,I returned two phone cases on the 3rd and still no refund. I have the return receipt if you need it. Please advise.,email,refund_status,exchange_item,False,pending,
msg_09128,"HI, THE ITEM I WANT IS SHOWING AS SOLD OUT. I'VE BEEN CHECKING THE SITE EVERY DAY. CAN YOU HELP?",email,product_availability,product_availability,True,pending,
msg_09147,"HEY, THE SITE WON'T ACCEPT MY PASSWORD. I'D REALLY APPRECIATE A QUICK RESPONSE.",email,account_login_issue,account_login_issue,True,pending,
msg_09148,"Hey, starting a return for my winter jacket.",web_form,return_request,UNMAPPED_cluster_11,False,pending,
msg_09164,"hi there, i want to trade this in for a different model. i'd rather have the black one. please advise",email,exchange_item,noise,False,pending,
msg_09177,The coffee grinder is missing from my delivery. I was charged for the full order. Thanks!,chat,missing_item,UNMAPPED_cluster_21,False,pending,
msg_09193,"Hi team, the site won't accept my password. It keeps saying account not found. Regards.",web_form,account_login_issue,account_login_issue,True,pending,
msg_09221,How do exchanges work? I'd ratehr have the black one. Cheers.,email,exchange_item,noise,False,pending,
msg_09229,"Hi team, can the delivery be changed to a neighbour? I put my old flat number in. Regards.",chat,change_shipping_address,noise,False,pending,
msg_09294,Sorry to bother you but could you look up 60499481 for me and tell me where it's at? It was supposed to be a gift so I'm getting nervous.,email,order_status,order_status,True,pending,
msg_09299,The packaging was crushed and the contents are ruined.,chat,damaged_item,damaged_item,True,pending,
msg_09305,Sorry to bother you but the delivary date has been pushed back twice now. I've taken time off work waiting for this. Please advise.,chat,delivery_delay,delivery_delay,True,pending,
msg_09328,"Hello, when will my winter jacket be back in stock? Please advise.",web_form,product_availability,UNMAPPED_cluster_11,False,pending,
msg_09332,I need some help please. I need to update what's in my subscription box. I don't remember signing up for this.,chat,subscription_manage,subscription_manage,True,pending,
msg_09393,"Hello, I'd like to send back #632576.",chat,return_request,return_request,True,pending,
msg_09451,"HI THERE, ANY UPDATE ON OB-83853? LET ME KNOW.",email,order_status,order_status,True,pending,
msg_09452,"Hello support, my parcel came half empty. The box didn't look tampered with.",email,missing_item,noise,False,pending,
msg_09453,Not sure who to ask about this but any update on order 252553? The app just says processing. Regards.,web_form,order_status,order_status,True,pending,
msg_09488,I need some help please. what's the current status of OB-32335?? Thanks in advance.,email,order_status,order_status,True,pending,
msg_09507,Please send me a returns label for OB-23083. Do I have to pay for return postage? Let me know.,chat,return_request,exchange_item,False,pending,
msg_09521,"Hi there, can I change my subscription frequency? I'd like it every two months instead. Please get back to me asap.",chat,subscription_manage,subscription_manage,True,pending,
msg_09537,"Good morning, what's the current status of 51853663? I ordered the air fryer. Thanks in advance.",web_form,order_status,product_availability,False,pending,
msg_09542,Quick question - #OB8999 was due on Friday and it still hasn't turned up.,chat,delivery_delay,order_status,False,pending,
msg_09575,"Hi, could you resend the receipt for OB-86876? It needs to have my company name on it. Please advise.",web_form,invoice_receipt_request,invoice_receipt_request,True,pending,
msg_09637,I need some help please. my parcel came half empty. Is it being sent separately? Thank you.,email,missing_item,noise,False,pending,
msg_09670,Please update the payment method for my oder. I don't want the order held up over this. Thanks!,email,change_payment_method,change_payment_method,True,pending,
msg_09725,"Hey, teh courier keeps saying delayed with no explanation. This is really frustrating.",web_form,delivery_delay,noise,False,pending,
msg_09736,Why was I charged full price when I used a voucher? Can you refund the difference? Thanks in advance.,web_form,discount_promo_code,discount_promo_code,True,pending,
msg_09825,I need some help please. #776162 arrived but one item wasn't in the box. Is it being sent separately?,chat,missing_item,missing_item,True,pending,
msg_09842,"hi there, my payment failed, how do i update it? my bank flagged the transaction. thanks.",email,change_payment_method,change_payment_method,True,pending,
msg_09873,"Hey, when will I get my money back for order 742411? Thank you.",email,refund_status,UNMAPPED_cluster_14,False,pending,
msg_09882,i've been waiting on hold so i'm trying here instead. this isn't the size i odered. please send the correct item as soon as possible. please advise.,web_form,wrong_item_received,cancel_order,False,pending,
msg_09917,i received the wrong item. i'd really appreciate a quick response.,chat,wrong_item_received,wrong_item_received,True,pending,
msg_09920,"Hi there, cancel OB-13864 please, I ordered by mistake. Please confirm the cancellation in writing.",chat,cancel_order,cancel_order,True,pending,
msg_09974,"Hi, I want to send this back, it isn't what I expected. The colour is nothing like the photos. Regards",email,return_request,UNMAPPED_cluster_11,False,pending,
